-49.5, 0.0, 10.475, 0.5, 0.0
-49.0, -0.13512604303678089, 10.475, 0.4774789928272032, 0.0
-48.0, -0.4462692914686257, 10.475, 0.42562178475522905, 0.0
-47.0, -0.6997717561919514, 10.475, 0.3833713739680081, 0.0
-46.0, -0.9239054834675899, 10.475, 0.3460157527554017, 0.0
-45.0, -1.0947038903922608, 10.475, 0.3175493516012899, 0.0
-44.5, -1.1682935308593434, 10.475, 0.30528441152344277, 0.0
-43.5, -1.3972197686750696, 10.475, 0.26713003855415507, 0.0
-42.5, -1.5165186758692535, 10.475, 0.24724688735512443, 0.0
-41.5, -1.6204592929300736, 10.475, 0.22992345117832105, 0.0
-40.5, -1.8219982616861177, 10.475, 0.19633362305231372, 0.0
-40.079963937481956, -1.8385105923977498, 10.475, 0.19328860834744566, 0.0
-39.401501444764605, -1.8850821282713497, 10.475, 0.19308665211764756, 0.0
-38.655285428582204, -1.8606872645115997, 10.475, 0.22733884186398218, 0.0
-37.59226331881091, -1.9149900589146878, 10.475, 0.28738231070901216, 0.0
-36.4954575186752, -1.8945358097473446, 10.475, 0.3625498201435131, 0.0
-35.94762498236487, -1.8881555535165653, 10.475, 0.39950692125417325, 0.0
-34.752912940255364, -1.7988358099874344, 10.475, 0.4900847348624694, 0.0
-33.65932214856434, -1.7605394922418913, 10.475, 0.5576752583078177, 0.0
-32.61374468476404, -1.7619327322034746, 10.475, 0.6025494915410093, 0.0
-31.61100725457433, -1.8117685027264412, 10.475, 0.6229415998391258, 0.0
-31.112527545322614, -1.792464476482643, 10.475, 0.6347924501683583, 0.0
-30.125370245329762, -1.8382391600691714, 10.475, 0.6331967338852271, 0.0
-29.145372856503123, -1.7289642707816197, 10.475, 0.6426651182704739, 0.0
-28.141838121172828, -1.7288216948778246, 10.475, 0.6186943820187006, 0.0
-27.120818133643272, -1.6638648578238708, 10.475, 0.5896796619393594, 0.0
-26.615398792083013, -1.573051089906627, 10.475, 0.5790493710092324, 0.0
-25.568399108417413, -1.3978659295322, 10.475, 0.5436556918090303, 0.0
-24.472364125805488, -1.4131256576503426, 10.475, 0.4658980909932607, 0.0
-23.258850710893594, -1.6394242550975, 10.475, 0.3456704787722336, 0.0
-22.275591041316147, -1.8062608282183372, 10.475, 0.2500190712082087, 0.0
-21.945561224723615, -1.872808355389514, 10.475, 0.21976681546520316, 0.0
-21.39502684800582, -2.218453665097615, 10.475, 0.14443213371057448, 0.0
-20.963145072400234, -2.3629052928909826, 10.475, 0.1226267750397976, 0.0
-20.49651884512665, -2.4103210628884306, 10.475, 0.1371083031244795, 0.0
-20.040806581327537, -2.5855914106887576, 10.475, 0.1513169793861769, 0.0
-19.45897796475548, -2.6304795756814214, 10.475, 0.2152264219653322, 0.0
-18.518625334811926, -3.132320231245209, 10.475, 0.2767139867790229, 0.0
-17.644662201863, -3.6932288312481445, 10.475, 0.3233908314250942, 0.0
-16.670738098899392, -4.1652004640374685, 10.475, 0.39236763837415684, 0.0
-15.7775777360669, -4.709030235908656, 10.475, 0.44332682999503853, 0.0
-15.293674315715238, -4.9477357275148774, 10.475, 0.47713308295334095, 0.0
-14.353790095280743, -5.482444609037232, 10.475, 0.5347107799831575, 0.0
-13.409149375877238, -5.949771703764004, 10.475, 0.5966394399048578, 0.0
-12.385888175203979, -6.349429850733705, 10.475, 0.6666732103924968, 0.0
-11.454782565778594, -6.634513838786997, 10.475, 0.7290558231806089, 0.0
-10.627318059024393, -6.993077157579183, 10.475, 0.7603151852307471, 0.0
-10.18100462001179, -7.098735699315751, 10.475, 0.7851609580162779, 0.0
-9.334617234646233, -7.339313519524146, 10.475, 0.8188527349607955, 0.0
-8.539557101784833, -7.645230155862556, 10.475, 0.828498765410338, 0.0
-7.68374412870744, -7.7485784938971065, 10.475, 0.8629294373913775, 0.0
-6.890838443506122, -8.013481789797481, 10.475, 0.858211432329124, 0.0
-6.485140057462703, -8.115309732837577, 10.475, 0.8573398498471928, 0.0
-5.640097567405992, -8.080697978595232, 10.475, 0.8880440576560148, 0.0
-4.813203844696069, -7.930439419528204, 10.475, 0.9274964602140684, 0.0
-3.8967224487162473, -8.197785037242841, 10.475, 0.8877024554632261, 0.0
-2.921553766296214, -8.001956826875425, 10.475, 0.9164565283326455, 0.0
-2.4947858970209995, -8.109641449470743, 10.475, 0.895662213564847, 0.0
-1.7369533268533404, -8.006121455785806, 10.475, 0.9005259482809717, 0.0
-0.9927847048209664, -7.839319098322326, 10.475, 0.9030998953574078, 0.0
-0.25486098355713915, -7.6373625166057, 10.475, 0.8985146994649337, 0.0
0.4448704892194302, -7.329403951525756, 10.475, 0.8996366047999909, 0.0
0.7845679001092072, -7.153732015663643, 10.475, 0.8992811341429723, 0.0
1.4042113683316009, -6.710224001707494, 10.475, 0.9070936433258682, 0.0
2.0069530519012595, -6.246911473298771, 10.475, 0.9061973314025613, 0.0
2.6343699107143648, -5.789612376523025, 10.475, 0.8886782530887651, 0.0
3.1907614066877263, -5.24237801276171, 10.475, 0.8767840912274166, 0.0
3.521129136428887, -4.991819625661599, 10.475, 0.8565361004669734, 0.0
4.076749982658863, -4.388444427180829, 10.475, 0.8297256493304637, 0.0
4.5747340126738605, -3.716348745009174, 10.475, 0.8028173335681739, 0.0
5.026347203516071, -2.986250070953865, 10.475, 0.7724399318838012, 0.0
5.548694195281885, -2.217925952131794, 10.475, 0.7177464065563068, 0.0
5.801711548007989, -1.8042702349072275, 10.475, 0.6869863737021972, 0.0
6.260078154922196, -0.9080599455636189, 10.475, 0.6227349477002259, 0.0
6.2976530228229395, 0.093922, 10.475, 0.61705782952951, 0.0
6.326013091853621, 1.093922, 10.475, 0.6123311513577298, 0.0
6.402958269546313, 2.093922, 10.475, 0.5995069550756145, 0.0
6.3796624685528105, 2.593923226106466, 10.475, 0.6033895885747336, 0.0
6.385476795424172, 3.5967219104589865, 10.475, 0.6024612297529289, 0.0
6.455833408981073, 4.674413704552116, 10.475, 0.5915129318021969, 0.0
6.536814248470148, 5.749927376437506, 10.475, 0.579999519568029, 0.0
6.542514995648652, 6.826893704837896, 10.475, 0.5822422212572713, 0.0
6.553932893230032, 7.322227679367528, 10.475, 0.5821244197569795, 0.0
6.367695088405607, 8.326454387397005, 10.475, 0.6168563745895724, 0.0
6.268475445193837, 9.324059721439438, 10.475, 0.6370669853816684, 0.0
6.12293022774146, 10.350012726260324, 10.475, 0.6606341584015011, 0.0
5.998547058991075, 11.254174647565256, 10.475, 0.6724121114721194, 0.0
5.812640132373494, 12.229535451824752, 10.475, 0.6801378710978392, 0.0
5.712041275216455, 12.718344075835464, 10.475, 0.6789161170549785, 0.0
5.606023074278319, 13.744850119604944, 10.475, 0.6461419653652546, 0.0
5.35761553752792, 14.757902307959, 10.475, 0.6190548301519486, 0.0
5.060330245287826, 15.794532747038282, 10.475, 0.5798133957259433, 0.0
4.853088473832809, 16.9696096641404, 10.475, 0.497395185035377, 0.0
